Start date;End date;grid load [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions
Mar 19, 2026 7:00 AM;Mar 19, 2026 8:00 AM;61,709.32;49,554.97
Mar 19, 2026 8:00 AM;Mar 19, 2026 9:00 AM;64,616.00;41,608.86
Mar 19, 2026 9:00 AM;Mar 19, 2026 10:00 AM;65,866.36;32,120.81
Mar 19, 2026 10:00 AM;Mar 19, 2026 11:00 AM;66,358.43;24,190.09
Mar 19, 2026 11:00 AM;Mar 19, 2026 12:00 PM;66,095.61;18,838.37
Mar 19, 2026 12:00 PM;Mar 19, 2026 1:00 PM;65,448.30;16,456.16
Mar 19, 2026 1:00 PM;Mar 19, 2026 2:00 PM;64,515.77;16,971.39
Mar 19, 2026 2:00 PM;Mar 19, 2026 3:00 PM;63,015.53;20,545.35
Mar 19, 2026 3:00 PM;Mar 19, 2026 4:00 PM;61,954.56;28,569.67
Mar 19, 2026 4:00 PM;Mar 19, 2026 5:00 PM;61,945.34;41,011.55
Mar 19, 2026 5:00 PM;Mar 19, 2026 6:00 PM;63,497.78;53,814.91
Mar 19, 2026 6:00 PM;Mar 19, 2026 7:00 PM;64,162.80;58,717.48
Mar 19, 2026 7:00 PM;Mar 19, 2026 8:00 PM;63,443.68;57,326.50
Mar 19, 2026 8:00 PM;Mar 19, 2026 9:00 PM;60,655.70;54,124.24
Mar 19, 2026 9:00 PM;Mar 19, 2026 10:00 PM;57,555.92;50,999.77
Mar 19, 2026 10:00 PM;Mar 19, 2026 11:00 PM;54,404.37;48,104.97
Mar 19, 2026 11:00 PM;Mar 20, 2026 12:00 AM;50,988.74;45,128.52
Mar 20, 2026 12:00 AM;Mar 20, 2026 1:00 AM;47,564.56;40,779.50
Mar 20, 2026 1:00 AM;Mar 20, 2026 2:00 AM;46,149.07;40,383.20
Mar 20, 2026 2:00 AM;Mar 20, 2026 3:00 AM;45,723.14;40,757.81
Mar 20, 2026 3:00 AM;Mar 20, 2026 4:00 AM;46,199.20;41,605.75
Mar 20, 2026 4:00 AM;Mar 20, 2026 5:00 AM;47,341.64;42,703.98
Mar 20, 2026 5:00 AM;Mar 20, 2026 6:00 AM;50,443.94;45,765.06
Mar 20, 2026 6:00 AM;Mar 20, 2026 7:00 AM;56,454.71;51,384.07
Mar 20, 2026 7:00 AM;Mar 20, 2026 8:00 AM;60,978.25;51,157.95
Mar 20, 2026 8:00 AM;Mar 20, 2026 9:00 AM;64,204.98;45,772.12
Mar 20, 2026 9:00 AM;Mar 20, 2026 10:00 AM;65,253.72;38,120.75
Mar 20, 2026 10:00 AM;Mar 20, 2026 11:00 AM;65,227.96;31,006.95
Mar 20, 2026 11:00 AM;Mar 20, 2026 12:00 PM;64,066.38;25,678.21
Mar 20, 2026 12:00 PM;Mar 20, 2026 1:00 PM;62,534.58;23,182.27
Mar 20, 2026 1:00 PM;Mar 20, 2026 2:00 PM;60,511.09;22,787.93
Mar 20, 2026 2:00 PM;Mar 20, 2026 3:00 PM;58,411.61;24,925.78
Mar 20, 2026 3:00 PM;Mar 20, 2026 4:00 PM;57,695.98;31,590.31
Mar 20, 2026 4:00 PM;Mar 20, 2026 5:00 PM;57,394.53;40,802.14
Mar 20, 2026 5:00 PM;Mar 20, 2026 6:00 PM;59,245.46;51,110.89
Mar 20, 2026 6:00 PM;Mar 20, 2026 7:00 PM;61,036.56;56,055.45
Mar 20, 2026 7:00 PM;Mar 20, 2026 8:00 PM;60,384.76;54,561.50
Mar 20, 2026 8:00 PM;Mar 20, 2026 9:00 PM;57,619.72;51,260.29
Mar 20, 2026 9:00 PM;Mar 20, 2026 10:00 PM;54,223.45;47,783.18
Mar 20, 2026 10:00 PM;Mar 20, 2026 11:00 PM;51,217.34;45,041.52
Mar 20, 2026 11:00 PM;Mar 21, 2026 12:00 AM;48,066.75;42,333.94
Mar 21, 2026 12:00 AM;Mar 21, 2026 1:00 AM;45,731.63;40,826.44
Mar 21, 2026 1:00 AM;Mar 21, 2026 2:00 AM;43,719.61;39,327.06
Mar 21, 2026 2:00 AM;Mar 21, 2026 3:00 AM;42,685.09;38,828.88
Mar 21, 2026 3:00 AM;Mar 21, 2026 4:00 AM;42,227.34;38,790.46
Mar 21, 2026 4:00 AM;Mar 21, 2026 5:00 AM;42,125.77;38,887.15
Mar 21, 2026 5:00 AM;Mar 21, 2026 6:00 AM;43,183.62;39,984.84
Mar 21, 2026 6:00 AM;Mar 21, 2026 7:00 AM;44,831.88;41,122.46
Mar 21, 2026 7:00 AM;Mar 21, 2026 8:00 AM;47,359.31;39,554.42
Mar 21, 2026 8:00 AM;Mar 21, 2026 9:00 AM;50,605.30;35,731.49
Mar 21, 2026 9:00 AM;Mar 21, 2026 10:00 AM;53,124.93;30,334.87
Mar 21, 2026 10:00 AM;Mar 21, 2026 11:00 AM;54,520.82;25,114.99
Mar 21, 2026 11:00 AM;Mar 21, 2026 12:00 PM;54,997.80;21,817.23
Mar 21, 2026 12:00 PM;Mar 21, 2026 1:00 PM;53,988.92;19,992.43
Mar 21, 2026 1:00 PM;Mar 21, 2026 2:00 PM;52,295.29;19,652.73
Mar 21, 2026 2:00 PM;Mar 21, 2026 3:00 PM;51,124.87;21,742.21
Mar 21, 2026 3:00 PM;Mar 21, 2026 4:00 PM;50,390.16;26,436.47
Mar 21, 2026 4:00 PM;Mar 21, 2026 5:00 PM;50,496.83;33,274.01
Mar 21, 2026 5:00 PM;Mar 21, 2026 6:00 PM;52,349.50;41,080.29
Mar 21, 2026 6:00 PM;Mar 21, 2026 7:00 PM;54,412.09;44,792.02
Mar 21, 2026 7:00 PM;Mar 21, 2026 8:00 PM;53,723.64;41,936.60
Mar 21, 2026 8:00 PM;Mar 21, 2026 9:00 PM;51,600.78;37,508.93
Mar 21, 2026 9:00 PM;Mar 21, 2026 10:00 PM;49,198.25;33,778.82
Mar 21, 2026 10:00 PM;Mar 21, 2026 11:00 PM;47,018.64;31,292.91
Mar 21, 2026 11:00 PM;Mar 22, 2026 12:00 AM;44,309.43;28,726.03
Mar 22, 2026 12:00 AM;Mar 22, 2026 1:00 AM;42,704.73;25,511.65
Mar 22, 2026 1:00 AM;Mar 22, 2026 2:00 AM;40,989.03;24,182.46
Mar 22, 2026 2:00 AM;Mar 22, 2026 3:00 AM;40,220.33;23,847.15
Mar 22, 2026 3:00 AM;Mar 22, 2026 4:00 AM;40,052.91;24,063.89
Mar 22, 2026 4:00 AM;Mar 22, 2026 5:00 AM;40,299.74;24,544.06
Mar 22, 2026 5:00 AM;Mar 22, 2026 6:00 AM;40,714.65;25,095.82
Mar 22, 2026 6:00 AM;Mar 22, 2026 7:00 AM;41,990.24;25,342.01
Mar 22, 2026 7:00 AM;Mar 22, 2026 8:00 AM;44,292.91;21,221.77
Mar 22, 2026 8:00 AM;Mar 22, 2026 9:00 AM;47,499.03;15,150.63
Mar 22, 2026 9:00 AM;Mar 22, 2026 10:00 AM;50,018.37;9,460.49
Mar 22, 2026 10:00 AM;Mar 22, 2026 11:00 AM;51,414.30;4,150.36
Mar 22, 2026 11:00 AM;Mar 22, 2026 12:00 PM;52,014.19;534.03
Mar 22, 2026 12:00 PM;Mar 22, 2026 1:00 PM;51,547.51;-1,464.34
Mar 22, 2026 1:00 PM;Mar 22, 2026 2:00 PM;50,270.10;-932.01
Mar 22, 2026 2:00 PM;Mar 22, 2026 3:00 PM;49,379.80;3,510.72
Mar 22, 2026 3:00 PM;Mar 22, 2026 4:00 PM;49,115.18;12,586.98
Mar 22, 2026 4:00 PM;Mar 22, 2026 5:00 PM;50,052.31;25,951.13
Mar 22, 2026 5:00 PM;Mar 22, 2026 6:00 PM;51,934.79;39,930.15
Mar 22, 2026 6:00 PM;Mar 22, 2026 7:00 PM;54,164.17;47,259.84
Mar 22, 2026 7:00 PM;Mar 22, 2026 8:00 PM;54,731.97;47,315.31
Mar 22, 2026 8:00 PM;Mar 22, 2026 9:00 PM;52,986.55;45,182.05
Mar 22, 2026 9:00 PM;Mar 22, 2026 10:00 PM;50,790.51;43,362.41
Mar 22, 2026 10:00 PM;Mar 22, 2026 11:00 PM;49,128.43;42,597.75
Mar 22, 2026 11:00 PM;Mar 23, 2026 12:00 AM;46,795.30;41,304.54
Mar 23, 2026 12:00 AM;Mar 23, 2026 1:00 AM;43,284.33;38,955.14
Mar 23, 2026 1:00 AM;Mar 23, 2026 2:00 AM;42,198.35;39,036.68
Mar 23, 2026 2:00 AM;Mar 23, 2026 3:00 AM;41,820.83;39,534.66
Mar 23, 2026 3:00 AM;Mar 23, 2026 4:00 AM;42,243.34;40,499.64
Mar 23, 2026 4:00 AM;Mar 23, 2026 5:00 AM;44,098.59;42,537.68
Mar 23, 2026 5:00 AM;Mar 23, 2026 6:00 AM;48,397.40;46,728.08
Mar 23, 2026 6:00 AM;Mar 23, 2026 7:00 AM;55,299.58;52,168.83
Mar 23, 2026 7:00 AM;Mar 23, 2026 8:00 AM;60,298.82;49,399.83
Mar 23, 2026 8:00 AM;Mar 23, 2026 9:00 AM;63,153.63;40,100.61
Mar 23, 2026 9:00 AM;Mar 23, 2026 10:00 AM;64,072.32;29,648.46
Mar 23, 2026 10:00 AM;Mar 23, 2026 11:00 AM;64,195.55;21,527.06
Mar 23, 2026 11:00 AM;Mar 23, 2026 12:00 PM;64,032.38;17,354.59
Mar 23, 2026 12:00 PM;Mar 23, 2026 1:00 PM;63,390.74;17,323.03
Mar 23, 2026 1:00 PM;Mar 23, 2026 2:00 PM;61,991.70;19,965.22
Mar 23, 2026 2:00 PM;Mar 23, 2026 3:00 PM;60,618.06;25,038.77
Mar 23, 2026 3:00 PM;Mar 23, 2026 4:00 PM;59,815.32;32,701.84
Mar 23, 2026 4:00 PM;Mar 23, 2026 5:00 PM;59,131.60;42,149.75
Mar 23, 2026 5:00 PM;Mar 23, 2026 6:00 PM;60,008.61;52,597.02
Mar 23, 2026 6:00 PM;Mar 23, 2026 7:00 PM;61,070.16;58,360.63
Mar 23, 2026 7:00 PM;Mar 23, 2026 8:00 PM;61,028.83;58,906.82
Mar 23, 2026 8:00 PM;Mar 23, 2026 9:00 PM;58,734.86;57,045.01
Mar 23, 2026 9:00 PM;Mar 23, 2026 10:00 PM;55,569.83;54,283.15
Mar 23, 2026 10:00 PM;Mar 23, 2026 11:00 PM;52,109.84;50,921.58
Mar 23, 2026 11:00 PM;Mar 24, 2026 12:00 AM;48,823.14;47,291.74
Mar 24, 2026 12:00 AM;Mar 24, 2026 1:00 AM;46,599.13;41,350.82
Mar 24, 2026 1:00 AM;Mar 24, 2026 2:00 AM;45,406.01;37,837.30
Mar 24, 2026 2:00 AM;Mar 24, 2026 3:00 AM;44,977.13;34,578.29
Mar 24, 2026 3:00 AM;Mar 24, 2026 4:00 AM;45,240.38;31,860.88
Mar 24, 2026 4:00 AM;Mar 24, 2026 5:00 AM;46,528.66;30,195.90
Mar 24, 2026 5:00 AM;Mar 24, 2026 6:00 AM;49,720.29;30,445.37
Mar 24, 2026 6:00 AM;Mar 24, 2026 7:00 AM;55,365.40;32,304.37
Mar 24, 2026 7:00 AM;Mar 24, 2026 8:00 AM;59,420.36;29,617.17
Mar 24, 2026 8:00 AM;Mar 24, 2026 9:00 AM;62,072.34;22,877.76
Mar 24, 2026 9:00 AM;Mar 24, 2026 10:00 AM;62,940.82;15,162.16
Mar 24, 2026 10:00 AM;Mar 24, 2026 11:00 AM;63,434.18;8,358.80
Mar 24, 2026 11:00 AM;Mar 24, 2026 12:00 PM;63,649.02;2,604.06
Mar 24, 2026 12:00 PM;Mar 24, 2026 1:00 PM;62,736.92;362.09
Mar 24, 2026 1:00 PM;Mar 24, 2026 2:00 PM;61,121.78;80.92
Mar 24, 2026 2:00 PM;Mar 24, 2026 3:00 PM;59,578.96;1,504.09
Mar 24, 2026 3:00 PM;Mar 24, 2026 4:00 PM;58,860.87;5,712.54
Mar 24, 2026 4:00 PM;Mar 24, 2026 5:00 PM;58,676.02;13,941.30
Mar 24, 2026 5:00 PM;Mar 24, 2026 6:00 PM;60,036.44;22,737.04
Mar 24, 2026 6:00 PM;Mar 24, 2026 7:00 PM;61,391.97;26,390.20
Mar 24, 2026 7:00 PM;Mar 24, 2026 8:00 PM;61,399.46;24,035.09
Mar 24, 2026 8:00 PM;Mar 24, 2026 9:00 PM;59,185.22;18,476.92
Mar 24, 2026 9:00 PM;Mar 24, 2026 10:00 PM;55,960.85;12,523.46
Mar 24, 2026 10:00 PM;Mar 24, 2026 11:00 PM;52,558.41;8,250.24
Mar 24, 2026 11:00 PM;Mar 25, 2026 12:00 AM;49,543.85;4,140.34
Mar 25, 2026 12:00 AM;Mar 25, 2026 1:00 AM;46,500.06;-431.59
Mar 25, 2026 1:00 AM;Mar 25, 2026 2:00 AM;45,283.60;-2,348.74
Mar 25, 2026 2:00 AM;Mar 25, 2026 3:00 AM;44,751.26;-3,728.67
Mar 25, 2026 3:00 AM;Mar 25, 2026 4:00 AM;44,695.40;-4,396.03
Mar 25, 2026 4:00 AM;Mar 25, 2026 5:00 AM;46,186.42;-3,898.11
Mar 25, 2026 5:00 AM;Mar 25, 2026 6:00 AM;49,400.19;-1,580.78
Mar 25, 2026 6:00 AM;Mar 25, 2026 7:00 AM;55,301.44;2,101.78
Mar 25, 2026 7:00 AM;Mar 25, 2026 8:00 AM;60,490.50;3,637.52
Mar 25, 2026 8:00 AM;Mar 25, 2026 9:00 AM;63,336.75;1,270.85
Mar 25, 2026 9:00 AM;Mar 25, 2026 10:00 AM;64,486.24;-212.63
Mar 25, 2026 10:00 AM;Mar 25, 2026 11:00 AM;64,328.19;-514.48
Mar 25, 2026 11:00 AM;Mar 25, 2026 12:00 PM;64,453.86;374.17
Mar 25, 2026 12:00 PM;Mar 25, 2026 1:00 PM;63,462.54;786.86
Mar 25, 2026 1:00 PM;Mar 25, 2026 2:00 PM;61,297.23;496.98
Mar 25, 2026 2:00 PM;Mar 25, 2026 3:00 PM;59,492.65;1,091.14
Mar 25, 2026 3:00 PM;Mar 25, 2026 4:00 PM;58,094.53;3,500.49
Mar 25, 2026 4:00 PM;Mar 25, 2026 5:00 PM;57,506.01;9,616.42
Mar 25, 2026 5:00 PM;Mar 25, 2026 6:00 PM;59,497.72;18,878.59
Mar 25, 2026 6:00 PM;Mar 25, 2026 7:00 PM;61,321.71;25,585.39
Mar 25, 2026 7:00 PM;Mar 25, 2026 8:00 PM;60,909.95;26,962.84
Mar 25, 2026 8:00 PM;Mar 25, 2026 9:00 PM;58,325.56;24,756.43
Mar 25, 2026 9:00 PM;Mar 25, 2026 10:00 PM;55,164.67;21,748.72
Mar 25, 2026 10:00 PM;Mar 25, 2026 11:00 PM;51,592.30;19,037.86
Mar 25, 2026 11:00 PM;Mar 26, 2026 12:00 AM;48,114.66;15,892.26
Mar 26, 2026 12:00 AM;Mar 26, 2026 1:00 AM;46,243.48;17,185.32
Mar 26, 2026 1:00 AM;Mar 26, 2026 2:00 AM;44,916.23;15,440.45
Mar 26, 2026 2:00 AM;Mar 26, 2026 3:00 AM;44,578.38;14,836.08
Mar 26, 2026 3:00 AM;Mar 26, 2026 4:00 AM;45,251.52;15,404.29
Mar 26, 2026 4:00 AM;Mar 26, 2026 5:00 AM;46,517.50;16,710.35
Mar 26, 2026 5:00 AM;Mar 26, 2026 6:00 AM;49,623.22;19,812.48
Mar 26, 2026 6:00 AM;Mar 26, 2026 7:00 AM;55,336.42;24,260.35
Mar 26, 2026 7:00 AM;Mar 26, 2026 8:00 AM;59,778.80;25,004.37
Mar 26, 2026 8:00 AM;Mar 26, 2026 9:00 AM;62,240.47;20,541.28
Mar 26, 2026 9:00 AM;Mar 26, 2026 10:00 AM;63,082.91;14,388.73
Mar 26, 2026 10:00 AM;Mar 26, 2026 11:00 AM;63,188.47;9,573.57
Mar 26, 2026 11:00 AM;Mar 26, 2026 12:00 PM;62,781.87;5,785.62
Mar 26, 2026 12:00 PM;Mar 26, 2026 1:00 PM;62,188.69;3,107.64
Mar 26, 2026 1:00 PM;Mar 26, 2026 2:00 PM;60,952.53;1,129.10
Mar 26, 2026 2:00 PM;Mar 26, 2026 3:00 PM;59,533.61;1,255.38
Mar 26, 2026 3:00 PM;Mar 26, 2026 4:00 PM;58,741.35;5,369.56
Mar 26, 2026 4:00 PM;Mar 26, 2026 5:00 PM;58,333.64;13,167.44
Mar 26, 2026 5:00 PM;Mar 26, 2026 6:00 PM;59,123.90;24,315.50
Mar 26, 2026 6:00 PM;Mar 26, 2026 7:00 PM;60,819.34;33,786.72
Mar 26, 2026 7:00 PM;Mar 26, 2026 8:00 PM;60,877.73;36,450.76
Mar 26, 2026 8:00 PM;Mar 26, 2026 9:00 PM;58,146.76;34,068.58
Mar 26, 2026 9:00 PM;Mar 26, 2026 10:00 PM;55,289.91;31,416.29
Mar 26, 2026 10:00 PM;Mar 26, 2026 11:00 PM;52,174.94;29,047.45
Mar 26, 2026 11:00 PM;Mar 27, 2026 12:00 AM;48,982.91;26,689.86
Mar 27, 2026 12:00 AM;Mar 27, 2026 1:00 AM;48,047.94;29,394.55
Mar 27, 2026 1:00 AM;Mar 27, 2026 2:00 AM;46,912.81;30,135.97
Mar 27, 2026 2:00 AM;Mar 27, 2026 3:00 AM;46,923.76;32,008.24
Mar 27, 2026 3:00 AM;Mar 27, 2026 4:00 AM;47,906.25;34,678.74
Mar 27, 2026 4:00 AM;Mar 27, 2026 5:00 AM;48,559.80;36,843.71
Mar 27, 2026 5:00 AM;Mar 27, 2026 6:00 AM;51,137.61;40,816.50
Mar 27, 2026 6:00 AM;Mar 27, 2026 7:00 AM;57,141.76;46,548.69
Mar 27, 2026 7:00 AM;Mar 27, 2026 8:00 AM;60,378.06;44,174.24
Mar 27, 2026 8:00 AM;Mar 27, 2026 9:00 AM;62,899.41;37,743.52
Mar 27, 2026 9:00 AM;Mar 27, 2026 10:00 AM;64,327.88;30,479.20
Mar 27, 2026 10:00 AM;Mar 27, 2026 11:00 AM;64,599.53;23,918.70
Mar 27, 2026 11:00 AM;Mar 27, 2026 12:00 PM;63,291.30;18,580.53
Mar 27, 2026 12:00 PM;Mar 27, 2026 1:00 PM;61,616.36;15,352.74
Mar 27, 2026 1:00 PM;Mar 27, 2026 2:00 PM;59,593.09;14,134.55
Mar 27, 2026 2:00 PM;Mar 27, 2026 3:00 PM;58,288.91;16,439.76
Mar 27, 2026 3:00 PM;Mar 27, 2026 4:00 PM;57,901.39;22,403.11
Mar 27, 2026 4:00 PM;Mar 27, 2026 5:00 PM;56,464.03;29,915.17
Mar 27, 2026 5:00 PM;Mar 27, 2026 6:00 PM;58,684.19;41,322.85
Mar 27, 2026 6:00 PM;Mar 27, 2026 7:00 PM;60,487.70;47,858.68
Mar 27, 2026 7:00 PM;Mar 27, 2026 8:00 PM;59,179.21;45,872.45
Mar 27, 2026 8:00 PM;Mar 27, 2026 9:00 PM;56,470.08;41,098.28
Mar 27, 2026 9:00 PM;Mar 27, 2026 10:00 PM;53,745.33;36,353.24
Mar 27, 2026 10:00 PM;Mar 27, 2026 11:00 PM;51,194.36;32,574.32
Mar 27, 2026 11:00 PM;Mar 28, 2026 12:00 AM;48,385.27;28,868.95
Mar 28, 2026 12:00 AM;Mar 28, 2026 1:00 AM;49,518.17;27,047.52
Mar 28, 2026 1:00 AM;Mar 28, 2026 2:00 AM;47,733.68;24,773.99
Mar 28, 2026 2:00 AM;Mar 28, 2026 3:00 AM;46,753.26;23,697.39
Mar 28, 2026 3:00 AM;Mar 28, 2026 4:00 AM;46,410.26;23,607.67
Mar 28, 2026 4:00 AM;Mar 28, 2026 5:00 AM;46,604.58;24,284.41
Mar 28, 2026 5:00 AM;Mar 28, 2026 6:00 AM;46,269.83;24,769.54
Mar 28, 2026 6:00 AM;Mar 28, 2026 7:00 AM;46,683.90;24,904.09
Mar 28, 2026 7:00 AM;Mar 28, 2026 8:00 AM;49,367.30;23,997.78
Mar 28, 2026 8:00 AM;Mar 28, 2026 9:00 AM;52,674.18;22,058.05
Mar 28, 2026 9:00 AM;Mar 28, 2026 10:00 AM;55,229.93;20,625.53
Mar 28, 2026 10:00 AM;Mar 28, 2026 11:00 AM;56,340.18;19,425.76
Mar 28, 2026 11:00 AM;Mar 28, 2026 12:00 PM;56,308.47;18,767.62
Mar 28, 2026 12:00 PM;Mar 28, 2026 1:00 PM;55,273.32;18,801.15
Mar 28, 2026 1:00 PM;Mar 28, 2026 2:00 PM;53,285.33;18,973.92
Mar 28, 2026 2:00 PM;Mar 28, 2026 3:00 PM;51,938.84;20,936.42
Mar 28, 2026 3:00 PM;Mar 28, 2026 4:00 PM;51,505.23;25,085.38
Mar 28, 2026 4:00 PM;Mar 28, 2026 5:00 PM;51,854.20;31,156.40
Mar 28, 2026 5:00 PM;Mar 28, 2026 6:00 PM;53,239.09;38,114.88
Mar 28, 2026 6:00 PM;Mar 28, 2026 7:00 PM;54,910.11;43,176.36
Mar 28, 2026 7:00 PM;Mar 28, 2026 8:00 PM;54,035.71;42,857.78
Mar 28, 2026 8:00 PM;Mar 28, 2026 9:00 PM;51,660.68;39,915.71
Mar 28, 2026 9:00 PM;Mar 28, 2026 10:00 PM;49,441.02;36,847.07
Mar 28, 2026 10:00 PM;Mar 28, 2026 11:00 PM;47,257.83;33,799.92
Mar 28, 2026 11:00 PM;Mar 29, 2026 12:00 AM;44,159.65;29,945.37
Mar 29, 2026 12:00 AM;Mar 29, 2026 1:00 AM;43,035.27;29,013.17
Mar 29, 2026 1:00 AM;Mar 28, 2026 2:00 AM;41,755.51;28,053.46
Mar 29, 2026 3:00 AM;Mar 29, 2026 4:00 AM;40,955.69;27,621.75
Mar 29, 2026 4:00 AM;Mar 29, 2026 5:00 AM;40,893.89;27,758.10
Mar 29, 2026 5:00 AM;Mar 29, 2026 6:00 AM;42,259.73;29,304.76
Mar 29, 2026 6:00 AM;Mar 29, 2026 7:00 AM;44,218.84;31,476.24
Mar 29, 2026 7:00 AM;Mar 29, 2026 8:00 AM;46,471.14;33,127.11
Mar 29, 2026 8:00 AM;Mar 29, 2026 9:00 AM;49,165.79;32,584.88
Mar 29, 2026 9:00 AM;Mar 29, 2026 10:00 AM;51,752.17;29,798.47
Mar 29, 2026 10:00 AM;Mar 29, 2026 11:00 AM;53,470.53;25,205.68
Mar 29, 2026 11:00 AM;Mar 29, 2026 12:00 PM;54,478.31;19,847.10
Mar 29, 2026 12:00 PM;Mar 29, 2026 1:00 PM;54,063.29;13,769.70
Mar 29, 2026 1:00 PM;Mar 29, 2026 2:00 PM;52,686.78;8,412.21
Mar 29, 2026 2:00 PM;Mar 29, 2026 3:00 PM;50,935.92;4,280.19
Mar 29, 2026 3:00 PM;Mar 29, 2026 4:00 PM;50,243.21;3,820.77
Mar 29, 2026 4:00 PM;Mar 29, 2026 5:00 PM;50,161.85;7,122.13
Mar 29, 2026 5:00 PM;Mar 29, 2026 6:00 PM;51,328.09;15,429.29
Mar 29, 2026 6:00 PM;Mar 29, 2026 7:00 PM;53,459.73;25,704.06
Mar 29, 2026 7:00 PM;Mar 29, 2026 8:00 PM;54,199.24;29,948.53
Mar 29, 2026 8:00 PM;Mar 29, 2026 9:00 PM;53,138.68;26,137.90
Mar 29, 2026 9:00 PM;Mar 29, 2026 10:00 PM;51,951.80;20,089.64
Mar 29, 2026 10:00 PM;Mar 29, 2026 11:00 PM;50,397.24;14,513.92
Mar 29, 2026 11:00 PM;Mar 30, 2026 12:00 AM;48,197.82;8,998.65
Mar 30, 2026 12:00 AM;Mar 30, 2026 1:00 AM;46,206.15;4,538.99
Mar 30, 2026 1:00 AM;Mar 30, 2026 2:00 AM;44,669.05;1,897.26
Mar 30, 2026 2:00 AM;Mar 30, 2026 3:00 AM;43,970.85;867.41
Mar 30, 2026 3:00 AM;Mar 30, 2026 4:00 AM;44,259.54;1,465.71
Mar 30, 2026 4:00 AM;Mar 30, 2026 5:00 AM;45,609.06;3,097.82
Mar 30, 2026 5:00 AM;Mar 30, 2026 6:00 AM;49,203.66;6,823.53
Mar 30, 2026 6:00 AM;Mar 30, 2026 7:00 AM;56,227.74;14,274.61
Mar 30, 2026 7:00 AM;Mar 30, 2026 8:00 AM;61,998.77;21,458.33
Mar 30, 2026 8:00 AM;Mar 30, 2026 9:00 AM;65,330.07;24,888.85
Mar 30, 2026 9:00 AM;Mar 30, 2026 10:00 AM;66,544.54;23,703.14
Mar 30, 2026 10:00 AM;Mar 30, 2026 11:00 AM;66,374.38;19,937.95
Mar 30, 2026 11:00 AM;Mar 30, 2026 12:00 PM;66,206.90;15,976.70
Mar 30, 2026 12:00 PM;Mar 30, 2026 1:00 PM;65,686.35;12,487.10
Mar 30, 2026 1:00 PM;Mar 30, 2026 2:00 PM;64,454.23;10,003.20
Mar 30, 2026 2:00 PM;Mar 30, 2026 3:00 PM;63,024.50;8,148.96
Mar 30, 2026 3:00 PM;Mar 30, 2026 4:00 PM;61,939.06;8,678.99
Mar 30, 2026 4:00 PM;Mar 30, 2026 5:00 PM;61,644.75;12,893.46
Mar 30, 2026 5:00 PM;Mar 30, 2026 6:00 PM;62,240.34;20,458.97
Mar 30, 2026 6:00 PM;Mar 30, 2026 7:00 PM;63,266.69;28,938.72
Mar 30, 2026 7:00 PM;Mar 30, 2026 8:00 PM;63,687.22;34,550.54
Mar 30, 2026 8:00 PM;Mar 30, 2026 9:00 PM;61,502.29;33,553.10
Mar 30, 2026 9:00 PM;Mar 30, 2026 10:00 PM;58,826.39;30,795.46
Mar 30, 2026 10:00 PM;Mar 30, 2026 11:00 PM;55,810.97;28,155.06
Mar 30, 2026 11:00 PM;Mar 31, 2026 12:00 AM;52,330.34;24,623.67
Mar 31, 2026 12:00 AM;Mar 31, 2026 1:00 AM;48,698.42;23,033.92
Mar 31, 2026 1:00 AM;Mar 31, 2026 2:00 AM;46,904.39;21,455.47
Mar 31, 2026 2:00 AM;Mar 31, 2026 3:00 AM;46,269.22;20,987.69
Mar 31, 2026 3:00 AM;Mar 31, 2026 4:00 AM;46,482.79;21,297.39
Mar 31, 2026 4:00 AM;Mar 31, 2026 5:00 AM;47,498.09;22,208.13
Mar 31, 2026 5:00 AM;Mar 31, 2026 6:00 AM;50,277.82;24,875.71
Mar 31, 2026 6:00 AM;Mar 31, 2026 7:00 AM;55,914.13;30,504.62
Mar 31, 2026 7:00 AM;Mar 31, 2026 8:00 AM;60,964.20;35,230.85
Mar 31, 2026 8:00 AM;Mar 31, 2026 9:00 AM;64,133.83;35,419.06
Mar 31, 2026 9:00 AM;Mar 31, 2026 10:00 AM;65,067.34;30,529.00
Mar 31, 2026 10:00 AM;Mar 31, 2026 11:00 AM;64,790.22;23,037.12
Mar 31, 2026 11:00 AM;Mar 31, 2026 12:00 PM;64,261.42;16,692.19
Mar 31, 2026 12:00 PM;Mar 31, 2026 1:00 PM;63,750.89;12,517.65
Mar 31, 2026 1:00 PM;Mar 31, 2026 2:00 PM;62,584.35;9,430.70
Mar 31, 2026 2:00 PM;Mar 31, 2026 3:00 PM;60,315.14;7,059.38
Mar 31, 2026 3:00 PM;Mar 31, 2026 4:00 PM;59,443.87;8,459.26
Mar 31, 2026 4:00 PM;Mar 31, 2026 5:00 PM;59,549.68;13,613.92
Mar 31, 2026 5:00 PM;Mar 31, 2026 6:00 PM;60,575.93;23,177.46
Mar 31, 2026 6:00 PM;Mar 31, 2026 7:00 PM;62,032.62;35,034.16
Mar 31, 2026 7:00 PM;Mar 31, 2026 8:00 PM;62,210.89;43,201.16
Mar 31, 2026 8:00 PM;Mar 31, 2026 9:00 PM;60,106.99;44,057.41
Mar 31, 2026 9:00 PM;Mar 31, 2026 10:00 PM;57,205.01;42,607.45
Mar 31, 2026 10:00 PM;Mar 31, 2026 11:00 PM;54,002.31;41,058.32
