Start date;End date;grid load [MWh] Calculated resolutions;Grid load incl. hydro pumped storage [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions
Sep 26, 2021 10:00 PM;Sep 26, 2021 11:00 PM;47,941.50;48,180.75;239.25;41,258.75
Sep 26, 2021 11:00 PM;Sep 27, 2021 12:00 AM;45,223.25;45,906.75;683.50;38,759.50
Sep 27, 2021 12:00 AM;Sep 27, 2021 1:00 AM;43,309.00;44,638.25;1,329.25;36,958.25
Sep 27, 2021 1:00 AM;Sep 27, 2021 2:00 AM;42,152.75;44,897.25;2,744.50;35,684.50
Sep 27, 2021 2:00 AM;Sep 27, 2021 3:00 AM;41,801.75;44,549.75;2,748.00;35,112.75
Sep 27, 2021 3:00 AM;Sep 27, 2021 4:00 AM;41,985.75;45,613.50;3,627.75;35,529.00
Sep 27, 2021 4:00 AM;Sep 27, 2021 5:00 AM;43,618.25;46,981.25;3,363.00;37,521.00
Sep 27, 2021 5:00 AM;Sep 27, 2021 6:00 AM;47,718.25;49,695.25;1,977.00;41,916.00
Sep 27, 2021 6:00 AM;Sep 27, 2021 7:00 AM;56,744.50;57,009.75;265.25;50,733.00
Sep 27, 2021 7:00 AM;Sep 27, 2021 8:00 AM;62,249.50;62,253.50;4.00;55,346.00
Sep 27, 2021 8:00 AM;Sep 27, 2021 9:00 AM;65,110.00;65,118.00;8.00;55,268.50
Sep 27, 2021 9:00 AM;Sep 27, 2021 10:00 AM;65,871.75;65,931.00;59.25;51,794.50
Sep 27, 2021 10:00 AM;Sep 27, 2021 11:00 AM;66,545.75;66,705.50;159.75;47,288.75
Sep 27, 2021 11:00 AM;Sep 27, 2021 12:00 PM;67,866.75;68,623.75;757.00;43,750.75
Sep 27, 2021 12:00 PM;Sep 27, 2021 1:00 PM;67,608.50;68,719.25;1,110.75;39,727.50
Sep 27, 2021 1:00 PM;Sep 27, 2021 2:00 PM;67,031.75;68,944.25;1,912.50;37,662.75
Sep 27, 2021 2:00 PM;Sep 27, 2021 3:00 PM;66,411.00;68,624.75;2,213.75;38,070.75
Sep 27, 2021 3:00 PM;Sep 27, 2021 4:00 PM;65,044.50;66,356.50;1,312.00;39,629.75
Sep 27, 2021 4:00 PM;Sep 27, 2021 5:00 PM;63,671.50;64,004.75;333.25;42,478.75
Sep 27, 2021 5:00 PM;Sep 27, 2021 6:00 PM;63,976.25;64,288.25;312.00;45,768.50
Sep 27, 2021 6:00 PM;Sep 27, 2021 7:00 PM;64,447.00;64,548.50;101.50;47,976.50
Sep 27, 2021 7:00 PM;Sep 27, 2021 8:00 PM;65,623.50;65,629.00;5.50;49,293.00
Sep 27, 2021 8:00 PM;Sep 27, 2021 9:00 PM;62,665.00;62,739.25;74.25;47,041.50
Sep 27, 2021 9:00 PM;Sep 27, 2021 10:00 PM;58,296.50;58,650.75;354.25;43,142.25
Sep 27, 2021 10:00 PM;Sep 27, 2021 11:00 PM;53,741.25;54,058.00;316.75;40,505.75
Sep 27, 2021 11:00 PM;Sep 28, 2021 12:00 AM;49,899.50;51,326.50;1,427.00;37,058.25
Sep 28, 2021 12:00 AM;Sep 28, 2021 1:00 AM;47,589.00;50,295.25;2,706.25;35,947.25
Sep 28, 2021 1:00 AM;Sep 28, 2021 2:00 AM;46,068.00;49,244.50;3,176.50;35,104.50
Sep 28, 2021 2:00 AM;Sep 28, 2021 3:00 AM;45,442.75;49,519.50;4,076.75;34,724.25
Sep 28, 2021 3:00 AM;Sep 28, 2021 4:00 AM;45,116.50;49,109.50;3,993.00;35,744.75
Sep 28, 2021 4:00 AM;Sep 28, 2021 5:00 AM;46,309.25;49,879.75;3,570.50;38,092.75
Sep 28, 2021 5:00 AM;Sep 28, 2021 6:00 AM;49,776.75;51,709.50;1,932.75;42,166.50
Sep 28, 2021 6:00 AM;Sep 28, 2021 7:00 AM;57,556.25;57,997.25;441.00;49,989.50
Sep 28, 2021 7:00 AM;Sep 28, 2021 8:00 AM;62,823.00;62,913.25;90.25;55,015.50
Sep 28, 2021 8:00 AM;Sep 28, 2021 9:00 AM;65,276.25;65,284.25;8.00;55,510.00
Sep 28, 2021 9:00 AM;Sep 28, 2021 10:00 AM;65,717.75;65,725.75;8.00;52,975.50
Sep 28, 2021 10:00 AM;Sep 28, 2021 11:00 AM;66,386.75;66,443.25;56.50;50,324.25
Sep 28, 2021 11:00 AM;Sep 28, 2021 12:00 PM;67,296.00;67,424.75;128.75;48,331.00
Sep 28, 2021 12:00 PM;Sep 28, 2021 1:00 PM;66,620.00;66,837.75;217.75;45,757.00
Sep 28, 2021 1:00 PM;Sep 28, 2021 2:00 PM;65,563.50;66,854.00;1,290.50;44,069.25
Sep 28, 2021 2:00 PM;Sep 28, 2021 3:00 PM;64,071.75;65,506.50;1,434.75;44,239.50
Sep 28, 2021 3:00 PM;Sep 28, 2021 4:00 PM;62,934.25;63,338.75;404.50;46,625.00
Sep 28, 2021 4:00 PM;Sep 28, 2021 5:00 PM;61,511.00;61,880.25;369.25;49,764.50
Sep 28, 2021 5:00 PM;Sep 28, 2021 6:00 PM;62,074.50;62,170.50;96.00;55,533.25
Sep 28, 2021 6:00 PM;Sep 28, 2021 7:00 PM;62,658.25;62,662.50;4.25;59,902.25
Sep 28, 2021 7:00 PM;Sep 28, 2021 8:00 PM;64,233.50;64,236.50;3.00;61,867.25
Sep 28, 2021 8:00 PM;Sep 28, 2021 9:00 PM;61,988.50;62,132.75;144.25;58,380.50
Sep 28, 2021 9:00 PM;Sep 28, 2021 10:00 PM;57,509.00;57,742.75;233.75;52,407.25
Sep 28, 2021 10:00 PM;Sep 28, 2021 11:00 PM;53,028.75;53,293.50;264.75;46,284.25
Sep 28, 2021 11:00 PM;Sep 29, 2021 12:00 AM;49,109.00;49,931.25;822.25;40,921.00
Sep 29, 2021 12:00 AM;Sep 29, 2021 1:00 AM;46,871.25;49,353.25;2,482.00;37,824.75
Sep 29, 2021 1:00 AM;Sep 29, 2021 2:00 AM;45,608.25;48,866.25;3,258.00;35,661.50
Sep 29, 2021 2:00 AM;Sep 29, 2021 3:00 AM;44,452.00;48,281.00;3,829.00;33,695.25
Sep 29, 2021 3:00 AM;Sep 29, 2021 4:00 AM;44,607.75;48,478.75;3,871.00;33,081.50
Sep 29, 2021 4:00 AM;Sep 29, 2021 5:00 AM;45,927.25;49,565.50;3,638.25;33,583.50
Sep 29, 2021 5:00 AM;Sep 29, 2021 6:00 AM;50,162.00;53,395.50;3,233.50;36,833.25
Sep 29, 2021 6:00 AM;Sep 29, 2021 7:00 AM;57,733.25;58,243.25;510.00;42,987.50
Sep 29, 2021 7:00 AM;Sep 29, 2021 8:00 AM;63,288.00;63,338.25;50.25;47,293.00
Sep 29, 2021 8:00 AM;Sep 29, 2021 9:00 AM;65,928.50;65,955.50;27.00;47,553.75
Sep 29, 2021 9:00 AM;Sep 29, 2021 10:00 AM;66,773.00;66,824.75;51.75;45,850.00
Sep 29, 2021 10:00 AM;Sep 29, 2021 11:00 AM;67,819.50;67,963.75;144.25;44,564.75
Sep 29, 2021 11:00 AM;Sep 29, 2021 12:00 PM;68,954.50;69,194.50;240.00;41,963.00
Sep 29, 2021 12:00 PM;Sep 29, 2021 1:00 PM;68,928.25;69,131.25;203.00;39,313.50
Sep 29, 2021 1:00 PM;Sep 29, 2021 2:00 PM;67,629.75;68,709.25;1,079.50;36,037.75
Sep 29, 2021 2:00 PM;Sep 29, 2021 3:00 PM;66,871.75;69,652.25;2,780.50;32,884.00
Sep 29, 2021 3:00 PM;Sep 29, 2021 4:00 PM;66,230.25;68,646.50;2,416.25;33,067.00
Sep 29, 2021 4:00 PM;Sep 29, 2021 5:00 PM;65,066.25;66,709.75;1,643.50;33,193.75
Sep 29, 2021 5:00 PM;Sep 29, 2021 6:00 PM;66,579.25;67,618.75;1,039.50;36,493.25
Sep 29, 2021 6:00 PM;Sep 29, 2021 7:00 PM;66,489.00;66,742.00;253.00;39,204.25
Sep 29, 2021 7:00 PM;Sep 29, 2021 8:00 PM;67,769.00;68,067.75;298.75;39,919.00
Sep 29, 2021 8:00 PM;Sep 29, 2021 9:00 PM;65,350.25;65,980.25;630.00;35,878.75
Sep 29, 2021 9:00 PM;Sep 29, 2021 10:00 PM;61,242.75;62,107.25;864.50;29,715.50
Sep 29, 2021 10:00 PM;Sep 29, 2021 11:00 PM;56,835.75;58,707.75;1,872.00;25,355.50
Sep 29, 2021 11:00 PM;Sep 30, 2021 12:00 AM;53,045.50;56,052.75;3,007.25;21,306.25
Sep 30, 2021 12:00 AM;Sep 30, 2021 1:00 AM;49,688.75;52,480.50;2,791.75;17,060.75
Sep 30, 2021 1:00 AM;Sep 30, 2021 2:00 AM;48,288.50;51,970.00;3,681.50;15,616.25
Sep 30, 2021 2:00 AM;Sep 30, 2021 3:00 AM;47,690.25;51,855.00;4,164.75;14,552.50
Sep 30, 2021 3:00 AM;Sep 30, 2021 4:00 AM;48,053.25;52,071.25;4,018.00;15,232.00
Sep 30, 2021 4:00 AM;Sep 30, 2021 5:00 AM;49,152.25;52,517.00;3,364.75;16,493.75
Sep 30, 2021 5:00 AM;Sep 30, 2021 6:00 AM;53,227.25;55,652.75;2,425.50;20,831.50
Sep 30, 2021 6:00 AM;Sep 30, 2021 7:00 AM;60,843.50;61,161.00;317.50;29,114.25
Sep 30, 2021 7:00 AM;Sep 30, 2021 8:00 AM;65,368.50;65,412.50;44.00;34,430.50
Sep 30, 2021 8:00 AM;Sep 30, 2021 9:00 AM;67,566.75;67,609.00;42.25;34,536.25
Sep 30, 2021 9:00 AM;Sep 30, 2021 10:00 AM;68,038.75;68,492.50;453.75;29,567.00
Sep 30, 2021 10:00 AM;Sep 30, 2021 11:00 AM;68,837.75;70,464.25;1,626.50;24,620.75
Sep 30, 2021 11:00 AM;Sep 30, 2021 12:00 PM;68,545.75;70,976.25;2,430.50;20,604.25
Sep 30, 2021 12:00 PM;Sep 30, 2021 1:00 PM;67,570.00;71,325.00;3,755.00;17,719.00
Sep 30, 2021 1:00 PM;Sep 30, 2021 2:00 PM;66,559.75;70,390.00;3,830.25;17,420.50
Sep 30, 2021 2:00 PM;Sep 30, 2021 3:00 PM;65,243.75;68,251.75;3,008.00;19,747.00
Sep 30, 2021 3:00 PM;Sep 30, 2021 4:00 PM;64,358.50;66,369.00;2,010.50;24,660.50
Sep 30, 2021 4:00 PM;Sep 30, 2021 5:00 PM;63,645.25;64,841.50;1,196.25;31,130.00
Sep 30, 2021 5:00 PM;Sep 30, 2021 6:00 PM;63,753.00;63,919.00;166.00;39,743.25
Sep 30, 2021 6:00 PM;Sep 30, 2021 7:00 PM;64,464.25;64,468.75;4.50;46,255.75
Sep 30, 2021 7:00 PM;Sep 30, 2021 8:00 PM;66,223.50;66,228.25;4.75;47,195.75
Sep 30, 2021 8:00 PM;Sep 30, 2021 9:00 PM;63,763.75;63,915.00;151.25;42,908.25
Sep 30, 2021 9:00 PM;Sep 30, 2021 10:00 PM;59,546.00;59,930.75;384.75;37,410.25
Sep 30, 2021 10:00 PM;Sep 30, 2021 11:00 PM;55,624.25;56,148.00;523.75;32,938.00
Sep 30, 2021 11:00 PM;Oct 1, 2021 12:00 AM;51,988.50;53,139.50;1,151.00;28,471.75
Oct 1, 2021 12:00 AM;Oct 1, 2021 1:00 AM;49,024.75;50,601.25;1,576.50;24,479.75
Oct 1, 2021 1:00 AM;Oct 1, 2021 2:00 AM;47,412.00;50,219.25;2,807.25;22,099.75
Oct 1, 2021 2:00 AM;Oct 1, 2021 3:00 AM;47,035.50;50,718.00;3,682.50;20,897.50
Oct 1, 2021 3:00 AM;Oct 1, 2021 4:00 AM;47,510.00;51,357.25;3,847.25;21,022.75
Oct 1, 2021 4:00 AM;Oct 1, 2021 5:00 AM;48,798.00;52,269.25;3,471.25;22,157.75
Oct 1, 2021 5:00 AM;Oct 1, 2021 6:00 AM;52,428.50;55,221.75;2,793.25;25,386.50
Oct 1, 2021 6:00 AM;Oct 1, 2021 7:00 AM;60,348.00;60,742.50;394.50;32,503.00
Oct 1, 2021 7:00 AM;Oct 1, 2021 8:00 AM;65,472.25;65,826.25;354.00;37,145.50
Oct 1, 2021 8:00 AM;Oct 1, 2021 9:00 AM;67,782.00;67,989.75;207.75;36,353.25
Oct 1, 2021 9:00 AM;Oct 1, 2021 10:00 AM;67,438.25;67,977.75;539.50;31,491.50
Oct 1, 2021 10:00 AM;Oct 1, 2021 11:00 AM;67,953.00;69,632.00;1,679.00;26,272.25
Oct 1, 2021 11:00 AM;Oct 1, 2021 12:00 PM;67,814.75;70,100.50;2,285.75;21,048.00
Oct 1, 2021 12:00 PM;Oct 1, 2021 1:00 PM;67,184.25;70,412.50;3,228.25;17,352.00
Oct 1, 2021 1:00 PM;Oct 1, 2021 2:00 PM;65,843.50;69,413.75;3,570.25;15,213.75
Oct 1, 2021 2:00 PM;Oct 1, 2021 3:00 PM;64,282.75;67,361.00;3,078.25;15,414.00
Oct 1, 2021 3:00 PM;Oct 1, 2021 4:00 PM;63,071.75;64,539.25;1,467.50;20,489.00
Oct 1, 2021 4:00 PM;Oct 1, 2021 5:00 PM;62,170.00;62,766.50;596.50;28,435.25
Oct 1, 2021 5:00 PM;Oct 1, 2021 6:00 PM;62,641.00;62,679.50;38.50;37,842.50
Oct 1, 2021 6:00 PM;Oct 1, 2021 7:00 PM;63,155.50;63,162.25;6.75;42,583.50
Oct 1, 2021 7:00 PM;Oct 1, 2021 8:00 PM;65,042.25;65,051.25;9.00;42,669.75
Oct 1, 2021 8:00 PM;Oct 1, 2021 9:00 PM;62,329.50;62,442.00;112.50;38,071.50
Oct 1, 2021 9:00 PM;Oct 1, 2021 10:00 PM;58,079.25;58,584.25;505.00;33,867.50
Oct 1, 2021 10:00 PM;Oct 1, 2021 11:00 PM;53,933.25;54,311.25;378.00;31,563.00
Oct 1, 2021 11:00 PM;Oct 2, 2021 12:00 AM;50,026.25;50,768.75;742.50;28,949.25
Oct 2, 2021 12:00 AM;Oct 2, 2021 1:00 AM;47,148.50;48,423.25;1,274.75;27,631.00
Oct 2, 2021 1:00 AM;Oct 2, 2021 2:00 AM;45,111.75;46,784.00;1,672.25;27,401.00
Oct 2, 2021 2:00 AM;Oct 2, 2021 3:00 AM;44,066.75;46,260.50;2,193.75;28,921.75
Oct 2, 2021 3:00 AM;Oct 2, 2021 4:00 AM;43,431.50;45,537.00;2,105.50;30,669.75
Oct 2, 2021 4:00 AM;Oct 2, 2021 5:00 AM;43,031.25;44,452.50;1,421.25;31,851.25
Oct 2, 2021 5:00 AM;Oct 2, 2021 6:00 AM;43,629.75;44,871.25;1,241.50;33,294.00
Oct 2, 2021 6:00 AM;Oct 2, 2021 7:00 AM;45,918.75;46,484.00;565.25;35,940.25
Oct 2, 2021 7:00 AM;Oct 2, 2021 8:00 AM;48,667.75;49,217.00;549.25;38,558.75
Oct 2, 2021 8:00 AM;Oct 2, 2021 9:00 AM;52,169.50;52,273.25;103.75;39,399.25
Oct 2, 2021 9:00 AM;Oct 2, 2021 10:00 AM;54,616.25;54,621.50;5.25;38,292.00
Oct 2, 2021 10:00 AM;Oct 2, 2021 11:00 AM;55,893.75;56,220.25;326.50;34,055.50
Oct 2, 2021 11:00 AM;Oct 2, 2021 12:00 PM;56,064.25;56,987.00;922.75;27,766.00
Oct 2, 2021 12:00 PM;Oct 2, 2021 1:00 PM;55,015.00;56,354.75;1,339.75;22,184.00
Oct 2, 2021 1:00 PM;Oct 2, 2021 2:00 PM;53,522.00;56,632.25;3,110.25;18,602.50
Oct 2, 2021 2:00 PM;Oct 2, 2021 3:00 PM;52,254.00;55,052.50;2,798.50;19,003.25
Oct 2, 2021 3:00 PM;Oct 2, 2021 4:00 PM;51,387.25;54,113.50;2,726.25;21,356.25
Oct 2, 2021 4:00 PM;Oct 2, 2021 5:00 PM;51,352.50;53,227.50;1,875.00;26,131.75
Oct 2, 2021 5:00 PM;Oct 2, 2021 6:00 PM;52,666.50;53,216.50;550.00;31,449.25
Oct 2, 2021 6:00 PM;Oct 2, 2021 7:00 PM;54,836.00;55,093.00;257.00;33,003.50
Oct 2, 2021 7:00 PM;Oct 2, 2021 8:00 PM;56,957.50;57,076.25;118.75;28,777.75
Oct 2, 2021 8:00 PM;Oct 2, 2021 9:00 PM;55,086.75;55,566.00;479.25;22,875.25
Oct 2, 2021 9:00 PM;Oct 2, 2021 10:00 PM;52,089.75;53,367.75;1,278.00;18,617.00
Oct 2, 2021 10:00 PM;Oct 2, 2021 11:00 PM;50,147.75;51,160.00;1,012.25;16,506.25
Oct 2, 2021 11:00 PM;Oct 3, 2021 12:00 AM;47,701.25;49,791.50;2,090.25;13,842.50
Oct 3, 2021 12:00 AM;Oct 3, 2021 1:00 AM;44,941.25;47,902.50;2,961.25;11,305.25
Oct 3, 2021 1:00 AM;Oct 3, 2021 2:00 AM;43,082.00;46,035.75;2,953.75;10,559.25
Oct 3, 2021 2:00 AM;Oct 3, 2021 3:00 AM;41,791.50;44,688.75;2,897.25;10,619.00
Oct 3, 2021 3:00 AM;Oct 3, 2021 4:00 AM;41,685.00;44,783.75;3,098.75;10,559.50
Oct 3, 2021 4:00 AM;Oct 3, 2021 5:00 AM;41,727.75;44,846.25;3,118.50;10,074.25
Oct 3, 2021 5:00 AM;Oct 3, 2021 6:00 AM;42,620.00;45,442.50;2,822.50;10,710.50
Oct 3, 2021 6:00 AM;Oct 3, 2021 7:00 AM;43,916.00;46,429.00;2,513.00;10,008.25
Oct 3, 2021 7:00 AM;Oct 3, 2021 8:00 AM;45,754.25;48,263.00;2,508.75;12,527.25
Oct 3, 2021 8:00 AM;Oct 3, 2021 9:00 AM;49,463.50;52,274.50;2,811.00;12,193.00
Oct 3, 2021 9:00 AM;Oct 3, 2021 10:00 AM;52,625.75;55,691.25;3,065.50;12,242.25
Oct 3, 2021 10:00 AM;Oct 3, 2021 11:00 AM;54,031.00;57,008.00;2,977.00;12,465.50
Oct 3, 2021 11:00 AM;Oct 3, 2021 12:00 PM;55,909.75;58,252.75;2,343.00;13,726.00
Oct 3, 2021 12:00 PM;Oct 3, 2021 1:00 PM;55,717.75;57,694.75;1,977.00;13,384.75
Oct 3, 2021 1:00 PM;Oct 3, 2021 2:00 PM;54,058.00;57,457.75;3,399.75;12,952.50
Oct 3, 2021 2:00 PM;Oct 3, 2021 3:00 PM;52,475.00;55,630.50;3,155.50;12,552.00
Oct 3, 2021 3:00 PM;Oct 3, 2021 4:00 PM;51,492.00;53,339.50;1,847.50;14,258.25
Oct 3, 2021 4:00 PM;Oct 3, 2021 5:00 PM;51,179.00;53,031.50;1,852.50;16,292.75
Oct 3, 2021 5:00 PM;Oct 3, 2021 6:00 PM;53,363.75;54,654.25;1,290.50;22,102.75
Oct 3, 2021 6:00 PM;Oct 3, 2021 7:00 PM;55,583.25;56,011.00;427.75;25,792.50
Oct 3, 2021 7:00 PM;Oct 3, 2021 8:00 PM;57,096.75;57,292.50;195.75;28,009.00
Oct 3, 2021 8:00 PM;Oct 3, 2021 9:00 PM;54,081.00;54,606.00;525.00;26,935.50
Oct 3, 2021 9:00 PM;Oct 3, 2021 10:00 PM;51,451.25;52,431.50;980.25;25,794.25
Oct 3, 2021 10:00 PM;Oct 3, 2021 11:00 PM;50,058.00;50,302.75;244.75;25,269.50
Oct 3, 2021 11:00 PM;Oct 4, 2021 12:00 AM;47,108.25;48,285.25;1,177.00;23,537.75
Oct 4, 2021 12:00 AM;Oct 4, 2021 1:00 AM;44,698.75;46,029.50;1,330.75;23,004.25
Oct 4, 2021 1:00 AM;Oct 4, 2021 2:00 AM;42,829.00;45,319.75;2,490.75;23,380.50
Oct 4, 2021 2:00 AM;Oct 4, 2021 3:00 AM;41,421.75;43,679.00;2,257.25;23,875.50
Oct 4, 2021 3:00 AM;Oct 4, 2021 4:00 AM;41,893.50;45,023.00;3,129.50;25,935.25
Oct 4, 2021 4:00 AM;Oct 4, 2021 5:00 AM;43,244.75;45,866.25;2,621.50;28,168.50
Oct 4, 2021 5:00 AM;Oct 4, 2021 6:00 AM;47,385.25;48,281.25;896.00;33,300.00
Oct 4, 2021 6:00 AM;Oct 4, 2021 7:00 AM;56,835.75;57,113.25;277.50;42,959.25
Oct 4, 2021 7:00 AM;Oct 4, 2021 8:00 AM;62,544.50;62,551.25;6.75;48,903.50
Oct 4, 2021 8:00 AM;Oct 4, 2021 9:00 AM;65,470.50;65,480.50;10.00;50,430.00
Oct 4, 2021 9:00 AM;Oct 4, 2021 10:00 AM;66,506.50;66,557.50;51.00;49,292.50
Oct 4, 2021 10:00 AM;Oct 4, 2021 11:00 AM;67,843.50;67,849.75;6.25;49,843.50
Oct 4, 2021 11:00 AM;Oct 4, 2021 12:00 PM;68,187.50;68,192.25;4.75;49,894.25
Oct 4, 2021 12:00 PM;Oct 4, 2021 1:00 PM;67,525.75;67,550.50;24.75;47,623.75
Oct 4, 2021 1:00 PM;Oct 4, 2021 2:00 PM;66,588.50;67,744.25;1,155.75;44,207.25
Oct 4, 2021 2:00 PM;Oct 4, 2021 3:00 PM;65,285.75;66,840.25;1,554.50;41,780.00
Oct 4, 2021 3:00 PM;Oct 4, 2021 4:00 PM;64,420.00;64,912.25;492.25;41,835.00
Oct 4, 2021 4:00 PM;Oct 4, 2021 5:00 PM;62,888.75;63,002.25;113.50;43,833.00
Oct 4, 2021 5:00 PM;Oct 4, 2021 6:00 PM;63,191.00;63,493.50;302.50;48,571.25
Oct 4, 2021 6:00 PM;Oct 4, 2021 7:00 PM;64,220.00;64,374.00;154.00;51,797.00
Oct 4, 2021 7:00 PM;Oct 4, 2021 8:00 PM;66,153.00;66,156.75;3.75;52,856.25
Oct 4, 2021 8:00 PM;Oct 4, 2021 9:00 PM;62,688.50;62,770.00;81.50;48,162.50
Oct 4, 2021 9:00 PM;Oct 4, 2021 10:00 PM;58,562.25;58,905.00;342.75;43,567.25
Oct 4, 2021 10:00 PM;Oct 4, 2021 11:00 PM;54,421.75;54,827.00;405.25;39,771.50
Oct 4, 2021 11:00 PM;Oct 5, 2021 12:00 AM;50,386.25;52,024.75;1,638.50;36,116.00
Oct 5, 2021 12:00 AM;Oct 5, 2021 1:00 AM;47,414.50;49,683.75;2,269.25;34,140.25
Oct 5, 2021 1:00 AM;Oct 5, 2021 2:00 AM;45,989.50;49,632.00;3,642.50;33,643.75
Oct 5, 2021 2:00 AM;Oct 5, 2021 3:00 AM;45,004.75;48,868.00;3,863.25;33,232.75
Oct 5, 2021 3:00 AM;Oct 5, 2021 4:00 AM;45,274.75;49,245.50;3,970.75;34,098.00
Oct 5, 2021 4:00 AM;Oct 5, 2021 5:00 AM;46,703.50;50,716.75;4,013.25;35,923.50
Oct 5, 2021 5:00 AM;Oct 5, 2021 6:00 AM;50,676.75;54,397.25;3,720.50;39,566.75
Oct 5, 2021 6:00 AM;Oct 5, 2021 7:00 AM;58,702.25;59,231.00;528.75;47,277.00
Oct 5, 2021 7:00 AM;Oct 5, 2021 8:00 AM;64,250.75;64,257.00;6.25;52,466.50
Oct 5, 2021 8:00 AM;Oct 5, 2021 9:00 AM;67,142.00;67,147.75;5.75;54,383.25
Oct 5, 2021 9:00 AM;Oct 5, 2021 10:00 AM;67,760.25;67,766.25;6.00;53,546.50
Oct 5, 2021 10:00 AM;Oct 5, 2021 11:00 AM;68,153.75;68,163.50;9.75;52,052.25
Oct 5, 2021 11:00 AM;Oct 5, 2021 12:00 PM;69,226.00;69,323.50;97.50;50,066.25
Oct 5, 2021 12:00 PM;Oct 5, 2021 1:00 PM;68,888.25;69,245.75;357.50;46,460.25
Oct 5, 2021 1:00 PM;Oct 5, 2021 2:00 PM;67,883.50;68,056.25;172.75;44,179.75
Oct 5, 2021 2:00 PM;Oct 5, 2021 3:00 PM;67,155.25;67,572.75;417.50;43,097.75
Oct 5, 2021 3:00 PM;Oct 5, 2021 4:00 PM;66,842.75;67,515.25;672.50;43,741.50
Oct 5, 2021 4:00 PM;Oct 5, 2021 5:00 PM;65,820.25;66,326.25;506.00;44,011.75
Oct 5, 2021 5:00 PM;Oct 5, 2021 6:00 PM;66,204.25;66,825.50;621.25;45,966.50
Oct 5, 2021 6:00 PM;Oct 5, 2021 7:00 PM;66,973.75;67,191.75;218.00;47,551.25
Oct 5, 2021 7:00 PM;Oct 5, 2021 8:00 PM;67,784.75;67,804.50;19.75;46,363.00
Oct 5, 2021 8:00 PM;Oct 5, 2021 9:00 PM;64,624.25;64,944.25;320.00;41,875.50
Oct 5, 2021 9:00 PM;Oct 5, 2021 10:00 PM;60,066.75;60,517.25;450.50;37,812.75
Oct 5, 2021 10:00 PM;Oct 5, 2021 11:00 PM;55,388.00;56,685.50;1,297.50;33,509.00
Oct 5, 2021 11:00 PM;Oct 6, 2021 12:00 AM;51,854.25;54,719.75;2,865.50;29,036.25
Oct 6, 2021 12:00 AM;Oct 6, 2021 1:00 AM;49,228.00;53,661.25;4,433.25;26,713.00
Oct 6, 2021 1:00 AM;Oct 6, 2021 2:00 AM;47,305.75;51,976.50;4,670.75;25,283.25
Oct 6, 2021 2:00 AM;Oct 6, 2021 3:00 AM;46,918.75;51,410.25;4,491.50;24,985.25
Oct 6, 2021 3:00 AM;Oct 6, 2021 4:00 AM;46,957.25;51,747.00;4,789.75;24,618.00
Oct 6, 2021 4:00 AM;Oct 6, 2021 5:00 AM;48,428.00;53,267.75;4,839.75;25,881.50
Oct 6, 2021 5:00 AM;Oct 6, 2021 6:00 AM;52,330.25;56,202.75;3,872.50;29,098.00
Oct 6, 2021 6:00 AM;Oct 6, 2021 7:00 AM;59,875.00;61,746.25;1,871.25;36,545.50
Oct 6, 2021 7:00 AM;Oct 6, 2021 8:00 AM;65,406.75;65,702.75;296.00;43,174.25
Oct 6, 2021 8:00 AM;Oct 6, 2021 9:00 AM;67,536.25;67,548.50;12.25;45,002.00
Oct 6, 2021 9:00 AM;Oct 6, 2021 10:00 AM;67,978.00;68,134.00;156.00;43,117.50
Oct 6, 2021 10:00 AM;Oct 6, 2021 11:00 AM;69,012.50;69,448.00;435.50;39,792.25
Oct 6, 2021 11:00 AM;Oct 6, 2021 12:00 PM;70,228.50;71,147.00;918.50;39,442.25
Oct 6, 2021 12:00 PM;Oct 6, 2021 1:00 PM;69,101.25;69,745.00;643.75;39,768.75
Oct 6, 2021 1:00 PM;Oct 6, 2021 2:00 PM;67,841.75;68,954.25;1,112.50;40,186.25
Oct 6, 2021 2:00 PM;Oct 6, 2021 3:00 PM;66,141.50;67,728.00;1,586.50;40,984.00
Oct 6, 2021 3:00 PM;Oct 6, 2021 4:00 PM;65,193.50;67,079.50;1,886.00;43,611.00
Oct 6, 2021 4:00 PM;Oct 6, 2021 5:00 PM;63,638.75;64,279.75;641.00;47,171.25
Oct 6, 2021 5:00 PM;Oct 6, 2021 6:00 PM;63,593.00;63,774.75;181.75;52,872.50
Oct 6, 2021 6:00 PM;Oct 6, 2021 7:00 PM;64,656.75;64,665.75;9.00;57,565.00
Oct 6, 2021 7:00 PM;Oct 6, 2021 8:00 PM;65,978.25;65,985.50;7.25;59,418.50
Oct 6, 2021 8:00 PM;Oct 6, 2021 9:00 PM;62,332.75;62,572.75;240.00;56,125.25
Oct 6, 2021 9:00 PM;Oct 6, 2021 10:00 PM;58,112.50;58,385.25;272.75;52,118.75
Oct 6, 2021 10:00 PM;Oct 6, 2021 11:00 PM;54,288.00;54,442.00;154.00;49,119.00
Oct 6, 2021 11:00 PM;Oct 7, 2021 12:00 AM;50,159.25;51,180.50;1,021.25;46,054.50
Oct 7, 2021 12:00 AM;Oct 7, 2021 1:00 AM;47,524.00;49,070.25;1,546.25;44,246.25
Oct 7, 2021 1:00 AM;Oct 7, 2021 2:00 AM;45,706.25;48,412.00;2,705.75;43,109.50
