Start date;End date;grid load [MWh] Calculated resolutions;Grid load incl. hydro pumped storage [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions
Feb 4, 2026 6:00 AM;Feb 4, 2026 7:00 AM;67,039.92;67,066.09;26.17;43,677.23
Feb 4, 2026 7:00 AM;Feb 4, 2026 8:00 AM;72,208.82;72,210.42;1.60;48,738.60
Feb 4, 2026 8:00 AM;Feb 4, 2026 9:00 AM;74,581.85;74,583.29;1.44;50,445.25
Feb 4, 2026 9:00 AM;Feb 4, 2026 10:00 AM;74,845.19;74,848.84;3.65;47,576.41
Feb 4, 2026 10:00 AM;Feb 4, 2026 11:00 AM;74,319.38;74,327.03;7.65;44,067.10
Feb 4, 2026 11:00 AM;Feb 4, 2026 12:00 PM;73,846.22;73,903.37;57.15;42,163.58
Feb 4, 2026 12:00 PM;Feb 4, 2026 1:00 PM;73,421.38;73,544.31;122.93;41,146.69
Feb 4, 2026 1:00 PM;Feb 4, 2026 2:00 PM;72,904.00;73,088.38;184.38;41,302.42
Feb 4, 2026 2:00 PM;Feb 4, 2026 3:00 PM;71,516.26;71,695.32;179.07;42,693.70
Feb 4, 2026 3:00 PM;Feb 4, 2026 4:00 PM;71,840.81;71,876.45;35.64;44,574.68
Feb 4, 2026 4:00 PM;Feb 4, 2026 5:00 PM;72,297.98;72,441.63;143.65;45,357.88
Feb 4, 2026 5:00 PM;Feb 4, 2026 6:00 PM;74,730.94;74,826.52;95.58;46,425.35
Feb 4, 2026 6:00 PM;Feb 4, 2026 7:00 PM;75,801.11;75,929.08;127.97;46,952.96
Feb 4, 2026 7:00 PM;Feb 4, 2026 8:00 PM;74,456.14;74,502.37;46.23;44,769.21
Feb 4, 2026 8:00 PM;Feb 4, 2026 9:00 PM;71,163.77;71,655.21;491.43;41,770.31
Feb 4, 2026 9:00 PM;Feb 4, 2026 10:00 PM;67,078.78;67,395.97;317.19;37,941.55
Feb 4, 2026 10:00 PM;Feb 4, 2026 11:00 PM;63,457.46;64,496.95;1,039.50;36,222.51
Feb 4, 2026 11:00 PM;Feb 5, 2026 12:00 AM;59,886.37;62,908.51;3,022.14;33,412.29
Feb 5, 2026 12:00 AM;Feb 5, 2026 1:00 AM;57,145.80;61,223.18;4,077.38;31,147.53
Feb 5, 2026 1:00 AM;Feb 5, 2026 2:00 AM;56,074.36;60,449.49;4,375.13;30,692.61
Feb 5, 2026 2:00 AM;Feb 5, 2026 3:00 AM;55,014.32;59,846.02;4,831.70;30,398.96
Feb 5, 2026 3:00 AM;Feb 5, 2026 4:00 AM;55,233.60;60,078.15;4,844.55;31,968.50
Feb 5, 2026 4:00 AM;Feb 5, 2026 5:00 AM;56,168.53;60,185.26;4,016.73;33,778.09
Feb 5, 2026 5:00 AM;Feb 5, 2026 6:00 AM;59,560.20;62,241.48;2,681.28;38,314.16
Feb 5, 2026 6:00 AM;Feb 5, 2026 7:00 AM;67,240.62;67,676.92;436.30;45,525.79
Feb 5, 2026 7:00 AM;Feb 5, 2026 8:00 AM;73,088.56;73,109.71;21.15;53,011.42
Feb 5, 2026 8:00 AM;Feb 5, 2026 9:00 AM;75,571.93;75,595.02;23.09;55,969.50
Feb 5, 2026 9:00 AM;Feb 5, 2026 10:00 AM;76,182.34;76,253.25;70.90;55,158.83
Feb 5, 2026 10:00 AM;Feb 5, 2026 11:00 AM;75,444.67;75,566.25;121.58;52,152.01
Feb 5, 2026 11:00 AM;Feb 5, 2026 12:00 PM;75,272.99;75,374.72;101.74;49,355.86
Feb 5, 2026 12:00 PM;Feb 5, 2026 1:00 PM;74,655.72;75,455.91;800.19;46,290.36
Feb 5, 2026 1:00 PM;Feb 5, 2026 2:00 PM;73,209.96;74,171.79;961.83;44,448.03
Feb 5, 2026 2:00 PM;Feb 5, 2026 3:00 PM;71,646.64;72,295.45;648.81;45,074.36
Feb 5, 2026 3:00 PM;Feb 5, 2026 4:00 PM;70,619.54;70,987.81;368.27;47,853.81
Feb 5, 2026 4:00 PM;Feb 5, 2026 5:00 PM;71,302.95;71,342.84;39.89;52,458.20
Feb 5, 2026 5:00 PM;Feb 5, 2026 6:00 PM;73,947.40;73,948.77;1.37;56,496.53
Feb 5, 2026 6:00 PM;Feb 5, 2026 7:00 PM;74,945.91;74,946.71;0.80;57,250.56
Feb 5, 2026 7:00 PM;Feb 5, 2026 8:00 PM;73,639.31;73,640.35;1.04;56,413.46
Feb 5, 2026 8:00 PM;Feb 5, 2026 9:00 PM;69,916.83;69,920.81;3.98;53,715.71
Feb 5, 2026 9:00 PM;Feb 5, 2026 10:00 PM;66,476.40;66,665.60;189.20;50,983.48
Feb 5, 2026 10:00 PM;Feb 5, 2026 11:00 PM;63,237.60;63,833.56;595.97;48,394.15
Feb 5, 2026 11:00 PM;Feb 6, 2026 12:00 AM;59,403.20;61,505.62;2,102.41;45,038.83
Feb 6, 2026 12:00 AM;Feb 6, 2026 1:00 AM;56,536.74;58,674.49;2,137.75;42,908.22
Feb 6, 2026 1:00 AM;Feb 6, 2026 2:00 AM;54,598.14;58,178.46;3,580.32;41,995.64
Feb 6, 2026 2:00 AM;Feb 6, 2026 3:00 AM;53,580.87;57,175.88;3,595.01;42,144.71
Feb 6, 2026 3:00 AM;Feb 6, 2026 4:00 AM;53,601.28;57,200.91;3,599.63;43,411.01
Feb 6, 2026 4:00 AM;Feb 6, 2026 5:00 AM;54,897.83;58,190.27;3,292.44;45,063.90
Feb 6, 2026 5:00 AM;Feb 6, 2026 6:00 AM;58,429.58;60,373.09;1,943.51;48,353.47
Feb 6, 2026 6:00 AM;Feb 6, 2026 7:00 AM;65,301.92;65,490.95;189.03;54,712.55
Feb 6, 2026 7:00 AM;Feb 6, 2026 8:00 AM;70,810.55;70,823.23;12.69;60,120.23
Feb 6, 2026 8:00 AM;Feb 6, 2026 9:00 AM;73,200.50;73,211.24;10.74;61,671.28
Feb 6, 2026 9:00 AM;Feb 6, 2026 10:00 AM;73,681.91;73,693.19;11.28;60,221.89
Feb 6, 2026 10:00 AM;Feb 6, 2026 11:00 AM;73,496.69;73,520.62;23.93;58,360.65
Feb 6, 2026 11:00 AM;Feb 6, 2026 12:00 PM;73,055.39;73,067.56;12.17;56,635.89
Feb 6, 2026 12:00 PM;Feb 6, 2026 1:00 PM;72,258.39;72,274.34;15.95;55,227.67
Feb 6, 2026 1:00 PM;Feb 6, 2026 2:00 PM;70,518.41;70,537.46;19.05;53,706.38
Feb 6, 2026 2:00 PM;Feb 6, 2026 3:00 PM;69,123.18;69,139.86;16.67;53,667.15
Feb 6, 2026 3:00 PM;Feb 6, 2026 4:00 PM;68,944.18;68,958.91;14.72;55,105.56
Feb 6, 2026 4:00 PM;Feb 6, 2026 5:00 PM;69,328.08;69,339.59;11.51;56,666.55
Feb 6, 2026 5:00 PM;Feb 6, 2026 6:00 PM;71,243.73;71,248.50;4.78;58,744.20
Feb 6, 2026 6:00 PM;Feb 6, 2026 7:00 PM;71,885.27;71,891.90;6.64;58,440.90
Feb 6, 2026 7:00 PM;Feb 6, 2026 8:00 PM;70,099.82;70,123.18;23.36;56,017.21
Feb 6, 2026 8:00 PM;Feb 6, 2026 9:00 PM;66,155.29;66,268.83;113.54;51,786.23
Feb 6, 2026 9:00 PM;Feb 6, 2026 10:00 PM;62,754.12;62,815.38;61.27;48,118.88
Feb 6, 2026 10:00 PM;Feb 6, 2026 11:00 PM;59,709.94;59,914.23;204.29;45,505.59
Feb 6, 2026 11:00 PM;Feb 7, 2026 12:00 AM;56,029.06;56,808.28;779.22;42,294.03
Feb 7, 2026 12:00 AM;Feb 7, 2026 1:00 AM;52,872.66;53,719.16;846.50;39,169.07
Feb 7, 2026 1:00 AM;Feb 7, 2026 2:00 AM;51,017.08;53,014.79;1,997.71;37,635.48
Feb 7, 2026 2:00 AM;Feb 7, 2026 3:00 AM;49,784.88;52,638.25;2,853.36;36,736.47
Feb 7, 2026 3:00 AM;Feb 7, 2026 4:00 AM;49,295.00;52,397.33;3,102.33;36,424.72
Feb 7, 2026 4:00 AM;Feb 7, 2026 5:00 AM;49,438.44;52,864.35;3,425.91;36,789.52
Feb 7, 2026 5:00 AM;Feb 7, 2026 6:00 AM;49,620.69;52,210.92;2,590.23;37,663.68
Feb 7, 2026 6:00 AM;Feb 7, 2026 7:00 AM;51,367.87;52,425.74;1,057.87;39,915.96
Feb 7, 2026 7:00 AM;Feb 7, 2026 8:00 AM;54,008.48;54,608.15;599.67;42,909.55
Feb 7, 2026 8:00 AM;Feb 7, 2026 9:00 AM;57,241.35;57,674.85;433.51;45,257.11
Feb 7, 2026 9:00 AM;Feb 7, 2026 10:00 AM;59,753.62;60,612.49;858.88;45,070.90
Feb 7, 2026 10:00 AM;Feb 7, 2026 11:00 AM;60,819.04;62,731.70;1,912.65;42,871.84
Feb 7, 2026 11:00 AM;Feb 7, 2026 12:00 PM;60,913.61;62,722.94;1,809.33;40,885.24
Feb 7, 2026 12:00 PM;Feb 7, 2026 1:00 PM;59,829.78;62,195.09;2,365.32;39,457.50
Feb 7, 2026 1:00 PM;Feb 7, 2026 2:00 PM;57,873.33;60,508.94;2,635.61;38,670.95
Feb 7, 2026 2:00 PM;Feb 7, 2026 3:00 PM;56,782.24;58,577.26;1,795.03;39,804.16
Feb 7, 2026 3:00 PM;Feb 7, 2026 4:00 PM;56,835.12;57,831.07;995.96;43,328.46
Feb 7, 2026 4:00 PM;Feb 7, 2026 5:00 PM;57,907.36;58,285.46;378.10;47,909.10
Feb 7, 2026 5:00 PM;Feb 7, 2026 6:00 PM;60,927.20;60,949.51;22.30;51,997.91
Feb 7, 2026 6:00 PM;Feb 7, 2026 7:00 PM;62,941.36;62,971.75;30.39;52,695.55
Feb 7, 2026 7:00 PM;Feb 7, 2026 8:00 PM;61,623.81;61,644.83;21.03;50,369.07
Feb 7, 2026 8:00 PM;Feb 7, 2026 9:00 PM;58,546.38;58,735.03;188.64;46,552.64
Feb 7, 2026 9:00 PM;Feb 7, 2026 10:00 PM;56,055.54;56,115.47;59.93;43,817.00
Feb 7, 2026 10:00 PM;Feb 7, 2026 11:00 PM;54,183.96;54,359.48;175.52;42,236.47
Feb 7, 2026 11:00 PM;Feb 8, 2026 12:00 AM;51,409.09;52,146.53;737.44;39,680.93
Feb 8, 2026 12:00 AM;Feb 8, 2026 1:00 AM;48,626.07;49,149.38;523.31;37,193.74
Feb 8, 2026 1:00 AM;Feb 8, 2026 2:00 AM;46,857.68;47,969.13;1,111.46;35,470.33
Feb 8, 2026 2:00 AM;Feb 8, 2026 3:00 AM;45,896.31;47,974.68;2,078.37;34,279.81
Feb 8, 2026 3:00 AM;Feb 8, 2026 4:00 AM;45,479.14;47,832.85;2,353.71;33,810.23
Feb 8, 2026 4:00 AM;Feb 8, 2026 5:00 AM;45,836.28;48,318.94;2,482.66;33,839.01
Feb 8, 2026 5:00 AM;Feb 8, 2026 6:00 AM;45,940.48;48,144.76;2,204.28;33,879.19
Feb 8, 2026 6:00 AM;Feb 8, 2026 7:00 AM;46,530.06;48,695.14;2,165.07;34,094.07
Feb 8, 2026 7:00 AM;Feb 8, 2026 8:00 AM;48,555.10;49,251.67;696.56;35,511.49
Feb 8, 2026 8:00 AM;Feb 8, 2026 9:00 AM;51,859.53;52,491.85;632.32;36,793.75
Feb 8, 2026 9:00 AM;Feb 8, 2026 10:00 AM;54,879.93;55,950.58;1,070.64;36,662.28
Feb 8, 2026 10:00 AM;Feb 8, 2026 11:00 AM;56,555.62;58,084.62;1,528.99;34,991.71
Feb 8, 2026 11:00 AM;Feb 8, 2026 12:00 PM;58,069.55;59,596.19;1,526.64;34,580.62
Feb 8, 2026 12:00 PM;Feb 8, 2026 1:00 PM;57,760.00;60,055.64;2,295.64;32,971.04
Feb 8, 2026 1:00 PM;Feb 8, 2026 2:00 PM;56,631.53;59,977.70;3,346.17;31,577.62
Feb 8, 2026 2:00 PM;Feb 8, 2026 3:00 PM;55,310.65;57,755.16;2,444.51;32,100.51
Feb 8, 2026 3:00 PM;Feb 8, 2026 4:00 PM;55,027.78;56,025.46;997.68;35,187.08
Feb 8, 2026 4:00 PM;Feb 8, 2026 5:00 PM;56,394.28;56,591.35;197.07;40,908.62
Feb 8, 2026 5:00 PM;Feb 8, 2026 6:00 PM;60,161.15;60,200.84;39.70;45,902.16
Feb 8, 2026 6:00 PM;Feb 8, 2026 7:00 PM;62,783.81;62,793.07;9.25;47,481.60
Feb 8, 2026 7:00 PM;Feb 8, 2026 8:00 PM;61,741.41;61,763.58;22.17;45,245.41
Feb 8, 2026 8:00 PM;Feb 8, 2026 9:00 PM;59,624.05;59,718.88;94.82;43,212.42
Feb 8, 2026 9:00 PM;Feb 8, 2026 10:00 PM;57,657.68;57,972.36;314.68;41,920.40
Feb 8, 2026 10:00 PM;Feb 8, 2026 11:00 PM;55,890.92;56,153.00;262.09;41,063.70
Feb 8, 2026 11:00 PM;Feb 9, 2026 12:00 AM;52,686.69;54,086.84;1,400.15;38,652.39
Feb 9, 2026 12:00 AM;Feb 9, 2026 1:00 AM;49,916.42;50,882.76;966.34;36,718.73
Feb 9, 2026 1:00 AM;Feb 9, 2026 2:00 AM;48,625.85;49,718.15;1,092.30;36,205.01
Feb 9, 2026 2:00 AM;Feb 9, 2026 3:00 AM;47,839.43;49,990.88;2,151.44;36,086.53
Feb 9, 2026 3:00 AM;Feb 9, 2026 4:00 AM;47,906.59;50,336.64;2,430.04;36,783.24
Feb 9, 2026 4:00 AM;Feb 9, 2026 5:00 AM;49,056.65;50,415.51;1,358.86;38,439.54
Feb 9, 2026 5:00 AM;Feb 9, 2026 6:00 AM;53,266.75;54,152.90;886.15;43,025.09
Feb 9, 2026 6:00 AM;Feb 9, 2026 7:00 AM;61,561.91;61,745.84;183.93;51,547.45
Feb 9, 2026 7:00 AM;Feb 9, 2026 8:00 AM;67,285.68;67,327.40;41.72;57,081.41
Feb 9, 2026 8:00 AM;Feb 9, 2026 9:00 AM;70,142.16;70,150.76;8.60;58,592.12
Feb 9, 2026 9:00 AM;Feb 9, 2026 10:00 AM;70,458.24;70,468.22;9.98;56,686.29
Feb 9, 2026 10:00 AM;Feb 9, 2026 11:00 AM;70,249.81;70,288.14;38.32;53,695.72
Feb 9, 2026 11:00 AM;Feb 9, 2026 12:00 PM;70,017.09;70,069.36;52.27;51,039.08
Feb 9, 2026 12:00 PM;Feb 9, 2026 1:00 PM;69,686.76;69,804.02;117.26;50,075.55
Feb 9, 2026 1:00 PM;Feb 9, 2026 2:00 PM;68,609.34;68,730.26;120.91;50,068.36
Feb 9, 2026 2:00 PM;Feb 9, 2026 3:00 PM;67,537.25;67,605.49;68.23;51,511.45
Feb 9, 2026 3:00 PM;Feb 9, 2026 4:00 PM;67,278.47;67,283.32;4.85;54,050.07
Feb 9, 2026 4:00 PM;Feb 9, 2026 5:00 PM;66,951.47;66,953.86;2.39;55,893.73
Feb 9, 2026 5:00 PM;Feb 9, 2026 6:00 PM;69,246.03;69,246.96;0.94;57,997.68
Feb 9, 2026 6:00 PM;Feb 9, 2026 7:00 PM;70,879.40;70,884.38;4.98;57,774.82
Feb 9, 2026 7:00 PM;Feb 9, 2026 8:00 PM;69,630.69;69,638.53;7.84;56,055.89
Feb 9, 2026 8:00 PM;Feb 9, 2026 9:00 PM;65,964.53;65,976.82;12.29;52,630.61
Feb 9, 2026 9:00 PM;Feb 9, 2026 10:00 PM;62,754.55;62,802.53;47.98;49,677.51
Feb 9, 2026 10:00 PM;Feb 9, 2026 11:00 PM;59,718.53;59,898.49;179.96;47,206.65
Feb 9, 2026 11:00 PM;Feb 10, 2026 12:00 AM;56,286.95;57,661.46;1,374.51;44,148.80
Feb 10, 2026 12:00 AM;Feb 10, 2026 1:00 AM;53,135.68;54,897.10;1,761.42;41,470.09
Feb 10, 2026 1:00 AM;Feb 10, 2026 2:00 AM;51,265.33;53,538.43;2,273.10;39,922.04
Feb 10, 2026 2:00 AM;Feb 10, 2026 3:00 AM;50,496.11;53,211.34;2,715.24;39,039.40
Feb 10, 2026 3:00 AM;Feb 10, 2026 4:00 AM;50,810.44;53,523.04;2,712.60;39,253.23
Feb 10, 2026 4:00 AM;Feb 10, 2026 5:00 AM;51,708.94;54,605.05;2,896.11;39,816.00
Feb 10, 2026 5:00 AM;Feb 10, 2026 6:00 AM;54,959.44;56,268.24;1,308.79;42,208.83
Feb 10, 2026 6:00 AM;Feb 10, 2026 7:00 AM;62,539.36;62,605.05;65.69;48,695.07
Feb 10, 2026 7:00 AM;Feb 10, 2026 8:00 AM;68,083.38;68,094.37;10.99;53,202.77
Feb 10, 2026 8:00 AM;Feb 10, 2026 9:00 AM;70,069.39;70,079.21;9.82;52,356.19
Feb 10, 2026 9:00 AM;Feb 10, 2026 10:00 AM;70,053.32;70,075.66;22.34;48,030.44
Feb 10, 2026 10:00 AM;Feb 10, 2026 11:00 AM;70,193.24;70,302.49;109.25;43,769.05
Feb 10, 2026 11:00 AM;Feb 10, 2026 12:00 PM;70,344.84;70,713.16;368.33;40,336.90
Feb 10, 2026 12:00 PM;Feb 10, 2026 1:00 PM;69,669.22;70,702.96;1,033.73;38,449.19
Feb 10, 2026 1:00 PM;Feb 10, 2026 2:00 PM;68,303.65;69,378.70;1,075.05;38,549.68
Feb 10, 2026 2:00 PM;Feb 10, 2026 3:00 PM;67,480.20;67,690.73;210.53;41,388.21
Feb 10, 2026 3:00 PM;Feb 10, 2026 4:00 PM;67,255.66;67,266.20;10.54;45,586.23
Feb 10, 2026 4:00 PM;Feb 10, 2026 5:00 PM;67,210.12;67,212.42;2.31;48,619.72
Feb 10, 2026 5:00 PM;Feb 10, 2026 6:00 PM;69,342.71;69,343.98;1.27;50,039.87
Feb 10, 2026 6:00 PM;Feb 10, 2026 7:00 PM;70,618.67;70,620.59;1.92;48,983.23
Feb 10, 2026 7:00 PM;Feb 10, 2026 8:00 PM;69,105.35;69,113.71;8.36;47,473.79
Feb 10, 2026 8:00 PM;Feb 10, 2026 9:00 PM;65,693.92;65,738.77;44.85;44,422.11
Feb 10, 2026 9:00 PM;Feb 10, 2026 10:00 PM;62,303.97;62,323.23;19.26;41,758.56
Feb 10, 2026 10:00 PM;Feb 10, 2026 11:00 PM;58,913.65;59,044.86;131.22;39,032.44
Feb 10, 2026 11:00 PM;Feb 11, 2026 12:00 AM;55,094.93;55,458.71;363.78;35,928.14
Feb 11, 2026 12:00 AM;Feb 11, 2026 1:00 AM;52,069.29;53,738.47;1,669.18;33,738.05
Feb 11, 2026 1:00 AM;Feb 11, 2026 2:00 AM;50,055.40;52,309.31;2,253.90;32,552.25
Feb 11, 2026 2:00 AM;Feb 11, 2026 3:00 AM;49,317.08;51,785.55;2,468.48;32,231.81
Feb 11, 2026 3:00 AM;Feb 11, 2026 4:00 AM;49,894.62;53,391.94;3,497.33;32,297.31
Feb 11, 2026 4:00 AM;Feb 11, 2026 5:00 AM;50,301.09;53,484.95;3,183.86;32,516.97
Feb 11, 2026 5:00 AM;Feb 11, 2026 6:00 AM;54,072.54;56,808.46;2,735.92;35,936.51
Feb 11, 2026 6:00 AM;Feb 11, 2026 7:00 AM;61,930.90;62,222.91;292.01;43,407.33
Feb 11, 2026 7:00 AM;Feb 11, 2026 8:00 AM;67,942.29;68,017.49;75.20;49,153.70
Feb 11, 2026 8:00 AM;Feb 11, 2026 9:00 AM;70,227.48;70,336.16;108.68;50,124.82
Feb 11, 2026 9:00 AM;Feb 11, 2026 10:00 AM;70,882.66;71,031.38;148.72;47,756.02
Feb 11, 2026 10:00 AM;Feb 11, 2026 11:00 AM;71,233.98;71,324.36;90.37;44,941.78
Feb 11, 2026 11:00 AM;Feb 11, 2026 12:00 PM;71,444.62;71,511.95;67.33;43,923.69
Feb 11, 2026 12:00 PM;Feb 11, 2026 1:00 PM;70,577.38;70,685.35;107.97;43,370.95
Feb 11, 2026 1:00 PM;Feb 11, 2026 2:00 PM;68,947.65;69,274.31;326.66;43,727.97
Feb 11, 2026 2:00 PM;Feb 11, 2026 3:00 PM;68,124.27;68,407.72;283.45;44,802.18
Feb 11, 2026 3:00 PM;Feb 11, 2026 4:00 PM;67,945.29;67,969.49;24.20;46,153.51
Feb 11, 2026 4:00 PM;Feb 11, 2026 5:00 PM;68,050.54;68,058.54;8.00;47,518.03
Feb 11, 2026 5:00 PM;Feb 11, 2026 6:00 PM;70,150.95;70,156.55;5.60;49,242.46
Feb 11, 2026 6:00 PM;Feb 11, 2026 7:00 PM;71,523.29;71,533.39;10.10;49,186.77
Feb 11, 2026 7:00 PM;Feb 11, 2026 8:00 PM;69,940.77;69,951.77;11.00;45,989.20
Feb 11, 2026 8:00 PM;Feb 11, 2026 9:00 PM;66,411.28;66,540.63;129.35;41,300.19
Feb 11, 2026 9:00 PM;Feb 11, 2026 10:00 PM;63,200.01;63,428.64;228.62;37,388.50
Feb 11, 2026 10:00 PM;Feb 11, 2026 11:00 PM;59,701.89;60,162.91;461.02;34,352.93
Feb 11, 2026 11:00 PM;Feb 12, 2026 12:00 AM;55,453.20;56,607.93;1,154.73;30,630.81
Feb 12, 2026 12:00 AM;Feb 12, 2026 1:00 AM;51,973.87;53,045.32;1,071.44;27,776.05
Feb 12, 2026 1:00 AM;Feb 12, 2026 2:00 AM;50,049.42;51,868.67;1,819.25;26,071.40
Feb 12, 2026 2:00 AM;Feb 12, 2026 3:00 AM;49,640.19;52,374.87;2,734.68;25,597.71
Feb 12, 2026 3:00 AM;Feb 12, 2026 4:00 AM;50,258.31;53,429.71;3,171.39;25,829.37
Feb 12, 2026 4:00 AM;Feb 12, 2026 5:00 AM;51,693.02;54,636.59;2,943.57;26,811.99
Feb 12, 2026 5:00 AM;Feb 12, 2026 6:00 AM;55,274.51;56,642.28;1,367.77;30,039.18
Feb 12, 2026 6:00 AM;Feb 12, 2026 7:00 AM;63,323.36;63,676.46;353.10;37,373.67
Feb 12, 2026 7:00 AM;Feb 12, 2026 8:00 AM;68,964.95;69,068.38;103.44;43,257.54
Feb 12, 2026 8:00 AM;Feb 12, 2026 9:00 AM;71,168.87;71,246.05;77.18;43,620.39
Feb 12, 2026 9:00 AM;Feb 12, 2026 10:00 AM;71,669.67;71,956.41;286.75;41,165.39
Feb 12, 2026 10:00 AM;Feb 12, 2026 11:00 AM;71,086.54;71,634.11;547.57;38,020.25
Feb 12, 2026 11:00 AM;Feb 12, 2026 12:00 PM;71,092.53;71,550.81;458.28;37,411.25
Feb 12, 2026 12:00 PM;Feb 12, 2026 1:00 PM;70,801.17;71,142.11;340.94;36,460.53
Feb 12, 2026 1:00 PM;Feb 12, 2026 2:00 PM;70,426.41;71,478.53;1,052.12;36,790.05
Feb 12, 2026 2:00 PM;Feb 12, 2026 3:00 PM;69,338.81;70,027.06;688.25;36,618.37
Feb 12, 2026 3:00 PM;Feb 12, 2026 4:00 PM;69,129.04;69,476.21;347.18;37,892.96
Feb 12, 2026 4:00 PM;Feb 12, 2026 5:00 PM;69,075.92;69,666.19;590.27;38,901.02
Feb 12, 2026 5:00 PM;Feb 12, 2026 6:00 PM;71,177.63;71,527.39;349.76;41,729.03
Feb 12, 2026 6:00 PM;Feb 12, 2026 7:00 PM;72,523.07;72,610.44;87.37;42,424.87
Feb 12, 2026 7:00 PM;Feb 12, 2026 8:00 PM;71,022.77;71,162.33;139.56;39,753.51
Feb 12, 2026 8:00 PM;Feb 12, 2026 9:00 PM;67,630.00;67,861.96;231.96;35,824.13
Feb 12, 2026 9:00 PM;Feb 12, 2026 10:00 PM;63,584.43;64,437.13;852.70;31,480.02
Feb 12, 2026 10:00 PM;Feb 12, 2026 11:00 PM;59,956.23;61,183.04;1,226.81;28,550.56
Feb 12, 2026 11:00 PM;Feb 13, 2026 12:00 AM;56,547.49;58,908.54;2,361.05;25,503.20
Feb 13, 2026 12:00 AM;Feb 13, 2026 1:00 AM;53,133.14;56,185.70;3,052.55;23,192.85
Feb 13, 2026 1:00 AM;Feb 13, 2026 2:00 AM;50,896.59;54,356.08;3,459.50;21,755.19
Feb 13, 2026 2:00 AM;Feb 13, 2026 3:00 AM;49,796.56;54,215.26;4,418.70;21,042.73
Feb 13, 2026 3:00 AM;Feb 13, 2026 4:00 AM;50,101.58;54,647.16;4,545.58;21,501.96
Feb 13, 2026 4:00 AM;Feb 13, 2026 5:00 AM;51,193.72;55,574.67;4,380.96;22,744.41
Feb 13, 2026 5:00 AM;Feb 13, 2026 6:00 AM;54,677.81;57,598.71;2,920.90;27,832.63
Feb 13, 2026 6:00 AM;Feb 13, 2026 7:00 AM;62,572.22;63,306.20;733.98;36,802.14
Feb 13, 2026 7:00 AM;Feb 13, 2026 8:00 AM;67,850.92;67,887.94;37.03;44,370.41
Feb 13, 2026 8:00 AM;Feb 13, 2026 9:00 AM;70,319.38;70,325.02;5.64;47,351.91
Feb 13, 2026 9:00 AM;Feb 13, 2026 10:00 AM;70,691.69;70,700.64;8.95;45,961.38
Feb 13, 2026 10:00 AM;Feb 13, 2026 11:00 AM;71,156.93;71,506.26;349.32;44,144.97
Feb 13, 2026 11:00 AM;Feb 13, 2026 12:00 PM;70,508.56;70,981.19;472.63;43,030.08
Feb 13, 2026 12:00 PM;Feb 13, 2026 1:00 PM;69,566.77;70,256.80;690.03;43,458.39
Feb 13, 2026 1:00 PM;Feb 13, 2026 2:00 PM;67,601.35;68,099.84;498.49;44,477.77
Feb 13, 2026 2:00 PM;Feb 13, 2026 3:00 PM;66,373.64;66,558.15;184.52;46,962.04
Feb 13, 2026 3:00 PM;Feb 13, 2026 4:00 PM;65,675.31;65,682.38;7.08;50,502.22
Feb 13, 2026 4:00 PM;Feb 13, 2026 5:00 PM;66,294.64;66,338.56;43.91;54,113.81
Feb 13, 2026 5:00 PM;Feb 13, 2026 6:00 PM;68,175.70;68,176.87;1.17;57,324.73
Feb 13, 2026 6:00 PM;Feb 13, 2026 7:00 PM;69,218.48;69,219.15;0.68;57,965.17
Feb 13, 2026 7:00 PM;Feb 13, 2026 8:00 PM;67,806.78;67,846.78;40.00;56,112.78
Feb 13, 2026 8:00 PM;Feb 13, 2026 9:00 PM;64,496.13;64,602.63;106.50;52,673.66
Feb 13, 2026 9:00 PM;Feb 13, 2026 10:00 PM;61,505.95;61,680.99;175.04;49,720.40
Feb 13, 2026 10:00 PM;Feb 13, 2026 11:00 PM;58,145.44;58,404.40;258.97;46,642.74
Feb 13, 2026 11:00 PM;Feb 14, 2026 12:00 AM;54,521.12;55,127.40;606.28;43,615.57
Feb 14, 2026 12:00 AM;Feb 14, 2026 1:00 AM;51,312.58;51,535.83;223.25;40,655.56
Feb 14, 2026 1:00 AM;Feb 14, 2026 2:00 AM;48,981.20;50,095.77;1,114.58;38,114.35
Feb 14, 2026 2:00 AM;Feb 14, 2026 3:00 AM;47,852.46;50,229.75;2,377.28;36,262.63
Feb 14, 2026 3:00 AM;Feb 14, 2026 4:00 AM;47,536.79;50,722.80;3,186.01;35,227.18
Feb 14, 2026 4:00 AM;Feb 14, 2026 5:00 AM;47,672.88;51,273.56;3,600.68;34,605.55
Feb 14, 2026 5:00 AM;Feb 14, 2026 6:00 AM;48,322.72;51,772.69;3,449.97;34,953.79
Feb 14, 2026 6:00 AM;Feb 14, 2026 7:00 AM;49,575.63;52,056.90;2,481.27;35,980.92
Feb 14, 2026 7:00 AM;Feb 14, 2026 8:00 AM;52,482.46;53,042.71;560.25;39,067.16
Feb 14, 2026 8:00 AM;Feb 14, 2026 9:00 AM;55,987.73;56,245.18;257.46;42,261.31
Feb 14, 2026 9:00 AM;Feb 14, 2026 10:00 AM;59,027.76;59,256.19;228.44;44,311.20
Feb 14, 2026 10:00 AM;Feb 14, 2026 11:00 AM;60,898.72;61,137.54;238.83;45,124.22
